id: GO:0005275	name: amine transmembrane transporter activity
id: GO:0005326	name: neurotransmitter transmembrane transporter activity
id: GO:0005345	name: purine nucleobase transmembrane transporter activity
id: GO:0005372	name: water transmembrane transporter activity
id: GO:0005375	name: copper ion transmembrane transporter activity
id: GO:0005402	name: carbohydrate:cation symporter activity
id: GO:0005469	name: succinate:fumarate antiporter activity
id: GO:0005534	name: galactose binding
id: GO:0005615	name: extracellular space
id: GO:0006030	name: chitin metabolic process
id: GO:0006032	name: chitin catabolic process
id: GO:0006044	name: N-acetylglucosamine metabolic process
id: GO:0006106	name: fumarate metabolic process
id: GO:0006145	name: purine nucleobase catabolic process
id: GO:0006148	name: inosine catabolic process
id: GO:0006149	name: deoxyinosine catabolic process
id: GO:0006154	name: adenosine catabolic process
id: GO:0006161	name: deoxyguanosine catabolic process
id: GO:0006209	name: cytosine catabolic process
id: GO:0006231	name: dTMP biosynthetic process
id: GO:0006253	name: dCTP catabolic process
id: GO:0006313	"name: transposition, DNA-mediated"
id: GO:0006451	name: translational readthrough
id: GO:0006482	name: protein demethylation
id: GO:0006532	name: aspartate biosynthetic process
id: GO:0006554	name: lysine catabolic process
id: GO:0006569	name: tryptophan catabolic process
id: GO:0006577	name: amino-acid betaine metabolic process
id: GO:0006579	name: amino-acid betaine catabolic process
id: GO:0006598	name: polyamine catabolic process
id: GO:0006740	name: NADPH regeneration
id: GO:0006791	name: sulfur utilization
id: GO:0006797	name: polyphosphate metabolic process
id: GO:0006798	name: polyphosphate catabolic process
id: GO:0006799	name: polyphosphate biosynthetic process
id: GO:0006805	name: xenobiotic metabolic process
id: GO:0006816	name: calcium ion transport
id: GO:0006825	name: copper ion transport
id: GO:0006833	name: water transport
id: GO:0006836	name: neurotransmitter transport
id: GO:0006846	name: acetate transport
id: GO:0006863	name: purine nucleobase transport
id: GO:0006874	name: cellular calcium ion homeostasis
id: GO:0006878	name: cellular copper ion homeostasis
id: GO:0006880	name: intracellular sequestering of iron ion
id: GO:0007010	name: cytoskeleton organization
id: GO:0007015	name: actin filament organization
id: GO:0008022	name: protein C-terminus binding
id: GO:0008061	name: chitin binding
id: GO:0008106	name: alcohol dehydrogenase (NADP+) activity
id: GO:0008108	name: UDP-glucose:hexose-1-phosphate uridylyltransferase activity
id: GO:0008127	"name: quercetin 2,3-dioxygenase activity"
id: GO:0008154	name: actin polymerization or depolymerization
id: GO:0008214	name: protein dealkylation
id: GO:0008216	name: spermidine metabolic process
id: GO:0008273	"name: calcium, potassium:sodium antiporter activity"
id: GO:0008295	name: spermidine biosynthetic process
id: GO:0008379	name: thioredoxin peroxidase activity
id: GO:0008441	"name: 3'(2'),5'-bisphosphate nucleotidase activity"
id: GO:0008448	name: N-acetylglucosamine-6-phosphate deacetylase activity
id: GO:0008452	name: RNA ligase activity
id: GO:0008478	name: pyridoxal kinase activity
id: GO:0008551	name: P-type cadmium transporter activity
id: GO:0008556	"name: potassium transmembrane transporter activity, phosphorylative mechanism"
id: GO:0008617	name: guanosine metabolic process
id: GO:0008645	name: hexose transmembrane transport
id: GO:0008712	name: ADP-glyceromanno-heptose 6-epimerase activity
id: GO:0008719	name: dihydroneopterin triphosphate 2'-epimerase activity
id: GO:0008733	name: L-arabinose isomerase activity
id: GO:0008735	name: carnitine dehydratase activity
id: GO:0008741	name: ribulokinase activity
id: GO:0008742	name: L-ribulose-phosphate 4-epimerase activity
id: GO:0008746	name: NAD(P)+ transhydrogenase activity
id: GO:0008750	name: NAD(P)+ transhydrogenase (AB-specific) activity
id: GO:0008797	name: aspartate ammonia-lyase activity
id: GO:0008800	name: beta-lactamase activity
id: GO:0008801	name: beta-phosphoglucomutase activity
id: GO:0008809	name: carnitine racemase activity
id: GO:0008818	name: cobalamin 5'-phosphate synthase activity
id: GO:0008829	name: dCTP deaminase activity
id: GO:0008830	"name: dTDP-4-dehydrorhamnose 3,5-epimerase activity"
id: GO:0008902	name: hydroxymethylpyrimidine kinase activity
id: GO:0008941	name: nitric oxide dioxygenase activity
id: GO:0008961	name: phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity
id: GO:0008976	name: polyphosphate kinase activity
id: GO:0008983	name: protein-glutamate O-methyltransferase activity
id: GO:0009011	name: starch synthase activity
id: GO:0009020	name: tRNA (guanosine-2'-O-)-methyltransferase activity
id: GO:0009033	name: trimethylamine-N-oxide reductase activity
id: GO:0009039	name: urease activity
id: GO:0009042	name: valine-pyruvate transaminase activity
id: GO:0009214	name: cyclic nucleotide catabolic process
id: GO:0009242	name: colanic acid biosynthetic process
id: GO:0009251	name: glucan catabolic process
id: GO:0009310	name: amine catabolic process
id: GO:0009313	name: oligosaccharide catabolic process
id: GO:0009322	name: trimethylamine-N-oxide reductase complex
id: GO:0009326	name: formate dehydrogenase complex
id: GO:0009355	name: DNA polymerase V complex
id: GO:0009358	name: polyphosphate kinase complex
id: GO:0009436	name: glyoxylate catabolic process
id: GO:0009437	name: carnitine metabolic process
id: GO:0009439	name: cyanate metabolic process
id: GO:0009440	name: cyanate catabolic process
id: GO:0009448	name: gamma-aminobutyric acid metabolic process
id: GO:0009450	name: gamma-aminobutyric acid catabolic process
id: GO:0009593	name: detection of chemical stimulus
id: GO:0009635	name: response to herbicide
id: GO:0010039	name: response to iron ion
id: GO:0010043	name: response to zinc ion
id: GO:0010139	name: pyrimidine deoxyribonucleotide salvage
id: GO:0010272	name: response to silver ion
id: GO:0010273	name: detoxification of copper ion
id: GO:0010312	name: detoxification of zinc ion
id: GO:0010326	name: methionine-oxo-acid transaminase activity
id: GO:0010350	name: cellular response to magnesium starvation
id: GO:0010487	name: thermospermine synthase activity
id: GO:0010755	name: regulation of plasminogen activation
id: GO:0010756	name: positive regulation of plasminogen activation
id: GO:0010921	name: regulation of phosphatase activity
id: GO:0010954	name: positive regulation of protein processing
id: GO:0015044	name: rubredoxin-NAD+ reductase activity
id: GO:0015080	name: silver ion transmembrane transporter activity
id: GO:0015085	name: calcium ion transmembrane transporter activity
id: GO:0015094	name: lead ion transmembrane transporter activity
id: GO:0015098	name: molybdate ion transmembrane transporter activity
id: GO:0015123	name: acetate transmembrane transporter activity
id: GO:0015146	name: pentose transmembrane transporter activity
id: GO:0015172	name: acidic amino acid transmembrane transporter activity
id: GO:0015174	name: basic amino acid transmembrane transporter activity
id: GO:0015181	name: arginine transmembrane transporter activity
id: GO:0015183	name: L-aspartate transmembrane transporter activity
id: GO:0015184	name: L-cystine transmembrane transporter activity
id: GO:0015195	name: L-threonine transmembrane transporter activity
id: GO:0015199	name: amino-acid betaine transmembrane transporter activity
id: GO:0015212	name: cytidine transmembrane transporter activity
id: GO:0015213	name: uridine transmembrane transporter activity
id: GO:0015214	name: pyrimidine nucleoside transmembrane transporter activity
id: GO:0015220	name: choline transmembrane transporter activity
id: GO:0015226	name: carnitine transmembrane transporter activity
id: GO:0015233	name: pantothenate transmembrane transporter activity
id: GO:0015250	name: water channel activity
id: GO:0015307	name: obsolete drug:proton antiporter activity
id: GO:0015333	name: peptide:proton symporter activity
id: GO:0015355	name: secondary active monocarboxylate transmembrane transporter activity
id: GO:0015360	name: acetate:proton symporter activity
id: GO:0015368	name: calcium:cation antiporter activity
id: GO:0015407	name: ATPase-coupled monosaccharide transmembrane transporter activity
id: GO:0015412	name: ABC-type molybdate transporter activity
id: GO:0015419	name: ABC-type sulfate transporter activity
id: GO:0015473	name: fimbrial usher porin activity
id: GO:0015496	name: putrescine:ornithine antiporter activity
id: GO:0015499	name: formate transmembrane transporter activity
id: GO:0015501	name: glutamate:sodium symporter activity
id: GO:0015503	name: glutathione-regulated potassium exporter activity
id: GO:0015506	name: nucleoside:proton symporter activity
id: GO:0015565	name: threonine efflux transmembrane transporter activity
id: GO:0015591	name: D-ribose transmembrane transporter activity
id: GO:0015606	name: spermidine transmembrane transporter activity
id: GO:0015608	name: carbohydrate-importing ATPase activity
id: GO:0015611	name: ABC-type D-ribose transporter activity
id: GO:0015651	name: quaternary ammonium group transmembrane transporter activity
id: GO:0015654	name: tellurite transmembrane transporter activity
id: GO:0015662	"name: ion transmembrane transporter activity, phosphorylative mechanism"
id: GO:0015689	name: molybdate ion transport
id: GO:0015692	name: lead ion transport
id: GO:0015709	name: thiosulfate transport
id: GO:0015710	name: tellurite transport
id: GO:0015724	name: formate transport
id: GO:0015750	name: pentose transmembrane transport
id: GO:0015752	name: D-ribose transmembrane transport
id: GO:0015757	name: galactose transmembrane transport
id: GO:0015800	name: acidic amino acid transport
id: GO:0015802	name: basic amino acid transport
id: GO:0015809	name: arginine transport
id: GO:0015810	name: aspartate transmembrane transport
id: GO:0015811	name: L-cystine transport
id: GO:0015822	name: ornithine transport
id: GO:0015826	name: threonine transport
id: GO:0015837	name: amine transport
id: GO:0015848	name: spermidine transport
id: GO:0015861	name: cytidine transport
id: GO:0015862	name: uridine transport
id: GO:0015864	name: pyrimidine nucleoside transport
id: GO:0015879	name: carnitine transport
id: GO:0015887	name: pantothenate transmembrane transport
id: GO:0015926	name: glucosidase activity
id: GO:0015944	name: formate oxidation
id: GO:0016049	name: cell growth
id: GO:0016154	name: pyrimidine-nucleoside phosphorylase activity
id: GO:0016418	name: S-acetyltransferase activity
id: GO:0016421	name: CoA carboxylase activity
id: GO:0016463	name: P-type zinc transporter activity
id: GO:0016652	"name: oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor"
id: GO:0016662	"name: oxidoreductase activity, acting on other nitrogenous compounds as donors, cytochrome as acceptor"
id: GO:0016669	"name: oxidoreductase activity, acting on a sulfur group of donors, cytochrome as acceptor"
id: GO:0016708	"name: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor"
id: GO:0016812	"name: hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"
id: GO:0016885	"name: ligase activity, forming carbon-carbon bonds"
id: GO:0016901	"name: oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor"
id: GO:0016966	name: nitric oxide reductase activity
id: GO:0018104	name: peptidoglycan-protein cross-linking
id: GO:0018149	name: peptide cross-linking
id: GO:0018153	name: isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine
id: GO:0018169	name: ribosomal S6-glutamic acid ligase activity
id: GO:0018199	name: peptidyl-glutamine modification
id: GO:0018249	name: protein dehydration
id: GO:0018262	name: isopeptide cross-linking
id: GO:0018277	name: protein deamination
id: GO:0018298	name: protein-chromophore linkage
id: GO:0018410	name: C-terminal protein amino acid modification
id: GO:0018455	name: alcohol dehydrogenase [NAD(P)+] activity
id: GO:0018545	name: NAD(P)H nitroreductase activity
id: GO:0018973	name: trinitrotoluene metabolic process
id: GO:0018974	"name: 2,4,6-trinitrotoluene metabolic process"
id: GO:0018995	name: host cellular component
id: GO:0019012	name: virion
id: GO:0019172	name: glyoxalase III activity
id: GO:0019180	"name: dTDP-4-amino-4,6-dideoxygalactose transaminase activity"
id: GO:0019249	name: lactate biosynthetic process
id: GO:0019303	name: D-ribose catabolic process
id: GO:0019324	name: L-lyxose metabolic process
id: GO:0019326	name: nitrotoluene metabolic process
id: GO:0019441	name: tryptophan catabolic process to kynurenine
id: GO:0019442	name: tryptophan catabolic process to acetyl-CoA
id: GO:0019477	name: L-lysine catabolic process
id: GO:0019523	name: L-idonate metabolic process
id: GO:0019566	name: arabinose metabolic process
id: GO:0019568	name: arabinose catabolic process
id: GO:0019569	name: L-arabinose catabolic process to xylulose 5-phosphate
id: GO:0019572	name: L-arabinose catabolic process
id: GO:0019645	name: anaerobic electron transport chain
id: GO:0019825	name: oxygen binding
id: GO:0019852	name: L-ascorbic acid metabolic process
id: GO:0019858	name: cytosine metabolic process
id: GO:0019859	name: thymine metabolic process
id: GO:0030029	name: actin filament-based process
id: GO:0030036	name: actin cytoskeleton organization
id: GO:0030042	name: actin filament depolymerization
id: GO:0030153	name: bacteriocin immunity
id: GO:0030243	name: cellulose metabolic process
id: GO:0030245	name: cellulose catabolic process
id: GO:0030246	name: carbohydrate binding
id: GO:0030430	name: host cell cytoplasm
id: GO:0030523	name: dihydrolipoamide S-acyltransferase activity
id: GO:0030973	name: molybdate ion binding
id: GO:0030978	name: alpha-glucan metabolic process
id: GO:0030980	name: alpha-glucan catabolic process
id: GO:0031004	name: potassium ion-transporting ATPase complex
id: GO:0031232	name: extrinsic component of external side of plasma membrane
id: GO:0031236	name: extrinsic component of periplasmic side of plasma membrane
id: GO:0031400	name: negative regulation of protein modification process
id: GO:0032101	name: regulation of response to external stimulus
id: GO:0032196	name: transposition
id: GO:0032262	name: pyrimidine nucleotide salvage
id: GO:0032776	name: DNA methylation on cytosine
id: GO:0032950	name: regulation of beta-glucan metabolic process
id: GO:0032951	name: regulation of beta-glucan biosynthetic process
id: GO:0033051	name: aminophosphonate metabolic process
id: GO:0033229	name: cysteine transmembrane transporter activity
id: GO:0033643	name: host cell part
id: GO:0033646	name: host intracellular part
id: GO:0034023	name: 5-(carboxyamino)imidazole ribonucleotide mutase activity
id: GO:0034028	name: 5-(carboxyamino)imidazole ribonucleotide synthase activity
id: GO:0034257	name: nicotinamide riboside transmembrane transporter activity
id: GO:0034258	name: nicotinamide riboside transport
id: GO:0034567	name: chromate reductase activity
id: GO:0034639	name: L-amino acid efflux transmembrane transporter activity
id: GO:0035251	name: UDP-glucosyltransferase activity
id: GO:0035303	name: regulation of dephosphorylation
id: GO:0035304	name: regulation of protein dephosphorylation
id: GO:0035306	name: positive regulation of dephosphorylation
id: GO:0035307	name: positive regulation of protein dephosphorylation
id: GO:0035368	name: selenocysteine insertion sequence binding
id: GO:0035375	name: zymogen binding
id: GO:0035433	name: acetate transmembrane transport
id: GO:0035434	name: copper ion transmembrane transport
id: GO:0035461	name: vitamin transmembrane transport
id: GO:0035599	name: aspartic acid methylthiotransferase activity
id: GO:0035888	name: isoguanine deaminase activity
id: GO:0036173	name: thiosulfate binding
id: GO:0036245	name: cellular response to menadione
id: GO:0036397	name: formate dehydrogenase (quinone) activity
id: GO:0036405	name: anchored component of cell outer membrane
id: GO:0036406	name: anchored component of periplasmic side of cell outer membrane
id: GO:0036460	name: cellular response to cell envelope stress
id: GO:0040007	name: growth
id: GO:0040012	name: regulation of locomotion
id: GO:0040013	name: negative regulation of locomotion
id: GO:0042044	name: fluid transport
id: GO:0042085	name: 5-methyltetrahydropteroyltri-L-glutamate-dependent methyltransferase activity
id: GO:0042219	name: cellular modified amino acid catabolic process
id: GO:0042279	"name: nitrite reductase (cytochrome, ammonia-forming) activity"
id: GO:0042402	name: cellular biogenic amine catabolic process
id: GO:0042413	name: carnitine catabolic process
id: GO:0042436	name: indole-containing compound catabolic process
id: GO:0042453	name: deoxyguanosine metabolic process
id: GO:0042537	name: benzene-containing compound metabolic process
id: GO:0042743	name: hydrogen peroxide metabolic process
id: GO:0042744	name: hydrogen peroxide catabolic process
id: GO:0042817	name: pyridoxal metabolic process
id: GO:0042937	name: tripeptide transmembrane transporter activity
id: GO:0043100	name: pyrimidine nucleobase salvage
id: GO:0043103	name: hypoxanthine salvage
id: GO:0043150	name: DNA synthesis involved in double-strand break repair via homologous recombination
id: GO:0043199	name: sulfate binding
id: GO:0043211	name: ATPase-coupled carbohydrate transmembrane transporter activity
id: GO:0043570	name: maintenance of DNA repeat elements
id: GO:0043571	name: maintenance of CRISPR repeat elements
id: GO:0043656	name: host intracellular region
id: GO:0043657	name: host cell
id: GO:0043737	name: deoxyribonuclease V activity
id: GO:0043751	name: polyphosphate:AMP phosphotransferase activity
id: GO:0043893	name: acetate:cation symporter activity
id: GO:0043918	name: cadaverine aminopropyltransferase activity
id: GO:0044215	name: obsolete other organism
id: GO:0044216	name: other organism cell
id: GO:0044217	name: other organism part
id: GO:0044247	name: cellular polysaccharide catabolic process
id: GO:0044421	name: obsolete extracellular region part
id: GO:0044547	name: DNA topoisomerase binding
id: GO:0044569	name: [Ni-Fe] hydrogenase complex
id: GO:0045127	name: N-acetylglucosamine kinase activity
id: GO:0045437	name: uridine nucleosidase activity
id: GO:0045717	name: negative regulation of fatty acid biosynthetic process
id: GO:0045922	name: negative regulation of fatty acid metabolic process
id: GO:0046065	name: dCTP metabolic process
id: GO:0046073	name: dTMP metabolic process
id: GO:0046094	name: deoxyinosine metabolic process
id: GO:0046100	name: hypoxanthine metabolic process
id: GO:0046101	name: hypoxanthine biosynthetic process
id: GO:0046102	name: inosine metabolic process
id: GO:0046103	name: inosine biosynthetic process
id: GO:0046115	name: guanosine catabolic process
id: GO:0046122	name: purine deoxyribonucleoside metabolic process
id: GO:0046124	name: purine deoxyribonucleoside catabolic process
id: GO:0046130	name: purine ribonucleoside catabolic process
id: GO:0046183	name: L-idonate catabolic process
id: GO:0046218	name: indolalkylamine catabolic process
id: GO:0046256	"name: 2,4,6-trinitrotoluene catabolic process"
id: GO:0046260	name: trinitrotoluene catabolic process
id: GO:0046263	name: nitrotoluene catabolic process
id: GO:0046316	name: gluconokinase activity
id: GO:0046348	name: amino sugar catabolic process
id: GO:0046373	name: L-arabinose metabolic process
id: GO:0046377	name: colanic acid metabolic process
id: GO:0046440	name: L-lysine metabolic process
id: GO:0046527	name: glucosyltransferase activity
id: GO:0046566	name: DOPA dioxygenase activity
id: GO:0046686	name: response to cadmium ion
id: GO:0046834	name: lipid phosphorylation
id: GO:0046892	name: peptidyl-S-carbamoyl-L-cysteine dehydration
id: GO:0046944	name: protein carbamoylation
id: GO:0047589	name: 5-aminovalerate transaminase activity
id: GO:0047724	name: inosine nucleosidase activity
id: GO:0047931	name: glucosamine kinase activity
id: GO:0047975	name: guanosine phosphorylase activity
id: GO:0048029	name: monosaccharide binding
id: GO:0050225	name: pseudouridine kinase activity
id: GO:0050263	name: ribosylpyrimidine nucleosidase activity
id: GO:0050338	name: thiosulfate dehydrogenase activity
id: GO:0050380	name: undecaprenyl-diphosphatase activity
id: GO:0050483	name: IMP 5'-nucleotidase activity
id: GO:0050484	name: GMP 5'-nucleotidase activity
id: GO:0050918	name: positive chemotaxis
id: GO:0050920	name: regulation of chemotaxis
id: GO:0050997	name: quaternary ammonium group binding
id: GO:0051108	name: carnitine-CoA ligase activity
id: GO:0051109	name: crotonobetaine-CoA ligase activity
id: GO:0051119	name: sugar transmembrane transporter activity
id: GO:0051167	name: xylulose 5-phosphate metabolic process
id: GO:0051182	name: obsolete coenzyme transport
id: GO:0051185	name: obsolete coenzyme transmembrane transporter activity
id: GO:0051187	name: obsolete cofactor catabolic process
id: GO:0051235	name: maintenance of location
id: GO:0051238	name: sequestering of metal ion
id: GO:0051261	name: protein depolymerization
id: GO:0051270	name: regulation of cellular component movement
id: GO:0051275	name: beta-glucan catabolic process
id: GO:0051409	name: response to nitrosative stress
id: GO:0051595	name: response to methylglyoxal
id: GO:0051606	name: detection of stimulus
id: GO:0051651	name: maintenance of location in cell
id: GO:0051691	name: cellular oligosaccharide metabolic process
id: GO:0051692	name: cellular oligosaccharide catabolic process
id: GO:0051920	name: peroxiredoxin activity
id: GO:0052621	name: diguanylate cyclase activity
id: GO:0052738	"name: oxidoreductase activity, acting on the aldehyde or oxo group of donors, with a quinone or similar compound as acceptor"
id: GO:0052855	name: ADP-dependent NAD(P)H-hydrate dehydratase activity
id: GO:0052856	name: NADHX epimerase activity
id: GO:0052857	name: NADPHX epimerase activity
id: GO:0055070	name: copper ion homeostasis
id: GO:0055074	name: calcium ion homeostasis
id: GO:0060003	name: copper ion export
id: GO:0061687	name: detoxification of inorganic compound
id: GO:0062014	name: negative regulation of small molecule metabolic process
id: GO:0070012	name: oligopeptidase activity
id: GO:0070026	name: nitric oxide binding
id: GO:0070189	name: kynurenine metabolic process
id: GO:0070588	name: calcium ion transmembrane transport
id: GO:0070613	name: regulation of protein processing
id: GO:0070739	name: protein-glutamic acid ligase activity
id: GO:0070778	name: L-aspartate transmembrane transport
id: GO:0070813	name: hydrogen sulfide metabolic process
id: GO:0070814	name: hydrogen sulfide biosynthetic process
id: GO:0070968	name: pyrroloquinoline quinone binding
id: GO:0070988	name: demethylation
id: GO:0071172	name: dihydromonapterin reductase activity
id: GO:0071280	name: cellular response to copper ion
id: GO:0071281	name: cellular response to iron ion
id: GO:0071292	name: cellular response to silver ion
id: GO:0071466	name: cellular response to xenobiotic stimulus
id: GO:0071500	name: cellular response to nitrosative stress
id: GO:0071732	name: cellular response to nitric oxide
id: GO:0071978	name: bacterial-type flagellum-dependent swarming motility
id: GO:0072349	name: modified amino acid transmembrane transporter activity
id: GO:0072490	name: toluene-containing compound metabolic process
id: GO:0072491	name: toluene-containing compound catabolic process
id: GO:0072530	name: purine-containing compound transmembrane transport
id: GO:0072747	name: cellular response to chloramphenicol
id: GO:0072756	name: cellular response to paraquat
id: GO:0090116	name: C-5 methylation of cytosine
id: GO:0090482	name: vitamin transmembrane transporter activity
id: GO:0090483	name: phosphatidylglycerol-phosphatidylethanolamine phosphatidyltransferase activity
id: GO:0090533	name: cation-transporting ATPase complex
id: GO:0090599	name: alpha-glucosidase activity
id: GO:0097056	name: selenocysteinyl-tRNA(Sec) biosynthetic process
id: GO:0097435	name: supramolecular fiber organization
id: GO:0097501	name: stress response to metal ion
id: GO:0097577	name: sequestering of iron ion
id: GO:0097697	name: tRNA 5-carboxymethoxyuridine methyltransferase activity
id: GO:0098809	name: nitrite reductase activity
id: GO:0106050	name: tRNA 2'-O-methyltransferase activity
id: GO:1901069	name: guanosine-containing compound catabolic process
id: GO:1901071	name: glucosamine-containing compound metabolic process
id: GO:1901072	name: glucosamine-containing compound catabolic process
id: GO:1901159	name: xylulose 5-phosphate biosynthetic process
id: GO:1901322	name: response to chloramphenicol
id: GO:1901359	name: tungstate binding
id: GO:1901562	name: response to paraquat
id: GO:1901654	name: response to ketone
id: GO:1901655	name: cellular response to ketone
id: GO:1901873	name: regulation of post-translational protein modification
id: GO:1901875	name: positive regulation of post-translational protein modification
id: GO:1902021	name: regulation of bacterial-type flagellum-dependent cell motility
id: GO:1902023	name: L-arginine transport
id: GO:1902201	name: negative regulation of bacterial-type flagellum-dependent cell motility
id: GO:1902601	name: silver ion transmembrane transport
id: GO:1902603	name: carnitine transmembrane transport
id: GO:1903136	name: cuprous ion binding
id: GO:1903227	name: xanthosine metabolic process
id: GO:1903228	name: xanthosine catabolic process
id: GO:1903317	name: regulation of protein maturation
id: GO:1903319	name: positive regulation of protein maturation
id: GO:1903352	name: L-ornithine transmembrane transport
id: GO:1903711	name: spermidine transmembrane transport
id: GO:1903826	name: arginine transmembrane transport
id: GO:1904823	name: purine nucleobase transmembrane transport
id: GO:1990169	name: stress response to copper ion
id: GO:1990359	name: stress response to zinc ion
id: GO:1990822	name: basic amino acid transmembrane transport
id: GO:1990827	name: deaminase binding
id: GO:2000145	name: regulation of cell motility
id: GO:2000146	name: negative regulation of cell motility
